#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_4534	تسوي خير لو تبعد ولا ترجع .	Saudi_Arabia	sa_Al-Quassim
TRAIN_4535	له ليش شبو ؟	Syria	sy_Hims
TRAIN_4536	ههههههههههههههههه صرنا ما نعرف من الدكتور و من الطبيب	Oman	om_Al-Batnah
TRAIN_4537	هيد مش نفس شخص	Djibouti	dj_Djibouti
TRAIN_4538	#حط_تغريده_حلوه خلك شخص قوي خل اللي يشوفك يقول وشلون ذا قوي عمره م ضعف؟ خل عندك إراده وقوة، حقق طموحك، لاتسمع للاشخاص السلبيين والمحبطين اللي يحسسونك انه كل شيء صعب بالحياة، الحياة حلوة وتحتاج خطه وقوة منك عشان توصل اللي تبيه، خل عندك دافع قوي وامل كبير بأنك راح توصل للي تبيه	Saudi_Arabia	sa_Al-Quassim
TRAIN_4539	هداك جاه مرض البريبيري فهاد الايام وبغا يركب لينا السكر والطانسيو	Morocco	ma_Souss-Massa-Draa
TRAIN_4540	انتي لسه بقي عندك أامل اننا هنفرح اتجي الله	Egypt	eg_Beni-Suef
TRAIN_4541	يمتى طلعون مشاية اني الثلاثاء #مشاية_الأربعين	Iraq	iq_Al-Muthannia
TRAIN_4542	حاااضر من عنيا	Egypt	eg_Monufia
TRAIN_4543	ههههه أيام زمان طفولتي كلها كانت مع البرويطة وأولاد الحومة	Algeria	dz_Constantine
TRAIN_4544	المؤمن مصاب ، والرضا هوا الي هيوصلك دايما لكل حاجه كويسه ، كل حاجه هتعدي صدقيني	Lebanon	lb_South-Lebanon
TRAIN_4545	ععسى ما يطري على البآل يتحقق.	Oman	om_Ad-Dhahirah
TRAIN_4546	 USER   USER  طيرت عقلنا ابو ريناد	Iraq	iq_Basra
TRAIN_4547	تحب تتعلم تصلح الـ PC متاعك، تحب تعرف أنواع المشاكل الي يصيرو في الـPC، تحب تتعلم كيفاش تصب windows 10. هذا الكل...  URL 	Tunisia	tn_Sfax
TRAIN_4548	لا تخاف، مع سبتمبر راح يبدا حماس	Algeria	dz_Ouargla
TRAIN_4549	الوسط مظغوط،اعمل ايه اخرج صناع اللعب و العب العرضيات.....الصلعة حافظ العرضيات مش فاهم الكرة	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_4550	وانت طيب يا عبدالله وتعود عليك الايام بخير	Egypt	eg_Luxor
TRAIN_4551	تحية خاصة ليه و الله	Egypt	eg_Alexandria
TRAIN_4552	 USER  وانت بخير بو سعدون ، نوم العوافي	Oman	om_Ash-Sharqiyah
TRAIN_4553	زكرتيني مبارح طلعت عصريخ شخص كان شعلان كلو صارت العالم تحاول تطفيه والحمدلله طفا الرجل بعد ما راح جلدو المهم انا التفتت للخلف لقيت الحلو عم يصور	Syria	sy_Aleppo
TRAIN_4554	كنا بفلتر الكوالا صرنا بفلتر المرشح	Syria	sy_Aleppo
TRAIN_4555	ربنا يتقبل وكلنا قلوبنا للبلد م فينا حد م شايل همها كلنا عندنا اخووان ماتو واتأسرو ولا نقول الا م يرضي الله بس الحركات الشايفاها حركات اطفال دي هي الوحيده العندنا والممكن نعمل بيها م عندنا غيرها ف رجاءً شجيعينا وادينا دفعه معنويه اقلاها نحس بإنو نحن قاعدين نقاوم	Libya	ly_Misrata
TRAIN_4556	هتبقي استرونج جداً	Egypt	eg_Alexandria
TRAIN_4557	جاكم الموت يالمفسدين	Saudi_Arabia	sa_Najran
TRAIN_4558	ماعنديش معاك كلام ..	Libya	ly_Darnah
TRAIN_4559	مب وقته المرض ابدا	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_4560	التكبيرات مقابل حاجز الافران بمنطقة المزة عند مدخل داريا المطار جماعة الحاجز انجلطوا	Syria	sy_Damascus-City
TRAIN_4561	انا عاوز الائط عودين لاكن مش عاوز اعملك حظر ايه رائيك	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_4562	دا مش شرط دي قاعده او تقدري تقولي قانون حياه	Lebanon	lb_South-Lebanon
TRAIN_4563	-هو الاكس كان خريج ايه = تربيه - عربي ولا انجليزي = وسخة ،تربيه وسخة	Egypt	eg_Qena
TRAIN_4564	فى حاجات بينقص معناها لو بالشفايف قلناها احساسها كفاية	Egypt	eg_Asyut
TRAIN_4565	جماهير الذهب فيه تذاكر مجانية للي ما عنده يجني  USER  #الاتحاد	Bahrain	bh_Capital
TRAIN_4566	لا ان شاء الله اطلع انا اللي اوفر	Egypt	eg_Alexandria
TRAIN_4567	#عن الناس اللى لسه بتشتم وتقول يابن الزينا تحس انهم من كوكب تانى :D	Egypt	eg_Gharbia
TRAIN_4568	"""مال النجوم اوطان \""دام السماء عيونك\"""""	Saudi_Arabia	sa_Jizan
TRAIN_4569	كيف اسوي فاالاعلانات احظر في اليوم عشرات الحسابات ولا في فايده	Saudi_Arabia	sa_Jizan
TRAIN_4570	ياخ عندك ابتسامة كدا درررعة ماشاء الله	Sudan	sd_Khartoum
TRAIN_4571	و اعيط و اجرح النِني ، و عمري م قولت اه ياني اقسم بالله	Tunisia	tn_Mahdia
TRAIN_4572	يابن مثنى بهاذه التغريده بيفرحوعيال مسعده	Yemen	ye_Aden
TRAIN_4573	من وكتاه هاذ الحنية والرقة؟ ههههه ارجع الزواف وانتقادهم تخرج عليك خير	Algeria	dz_Batna
TRAIN_4574	أغلب الموظفين يخافون على الراتب ومايطلع يتظاهر أو يضرب عن الدوام ولايكتفي بذلك بل يقوم بتسقيط المظاهرات	Iraq	iq_Karbala
TRAIN_4575	خلك على لامبارد	Syria	sy_Aleppo
TRAIN_4576	خان عزيز سكت يا ريته ،، يزاين للناس القيته	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_4577	البوم اليسا كله كلشات حب و حاجه خرا يعني	Egypt	eg_Port-Said
TRAIN_4578	 USER  ياسدووون اش اسم اخوي الكبير	Saudi_Arabia	sa_Najran
TRAIN_4579	طلعت سوداني واني ما ادري ...أفتخر  URL 	Iraq	iq_Kirkuk
TRAIN_4580	تراه دعيتلها بالهدايه ما سبيتها	Oman	om_Ad-Dakhiliyah
TRAIN_4581	مسااائك فل وياسمين مسااائك ميسي الليله	Saudi_Arabia	sa_Najran
TRAIN_4582	فوولو ياناس انا بغرق	Egypt	eg_Luxor
TRAIN_4583	خذ سلكي لا سلكي  URL 	Saudi_Arabia	sa_Al-Quassim
TRAIN_4584	عانس اسيا تسجل رقماً قياسياً جديد بدفع الحكام ب8بلنتي وتبطاح الاتفاق وفزعات الحكم #زعيم_اسيا_يسجل_رقم_قياسي_جديد	Saudi_Arabia	sa_Jizan
TRAIN_4585	أحياناً لازم تكتشف بنفسك بدال ما تمشي على كلام الناس... URL 	Algeria	dz_Ouargla
TRAIN_4586	الجمال جمال الخشم و الاسنان الروح ما تطلع بالصور	Morocco	ma_Tanger-Tetouan
TRAIN_4587	 USER  #لانريد_سياسة_في_ستار_أكاديمي كل فانز ستارأكديمي من أول موسم يعمل تويت لهاشتاج سئمنا تسييس كل شيءولتكونوأكبروأرقى يامصريين	Algeria	dz_Constantine
TRAIN_4588	مجتبى بقيت تجيب خارجيات ع كبرة	Sudan	sd_Khartoum
TRAIN_4589	"""Discover \""Lose Yourself\"" by Eminem on Deezer الراعي الرسمي لاي موود URL """	Tunisia	tn_Mahdia
TRAIN_4590	بلاستك في كوزينا	Algeria	dz_Biskra
TRAIN_4591	انا وبكامل قواي العقلية محتاجة اسكن بالجامعة	Syria	sy_Damascus-City
TRAIN_4592	علمنا كم بغيت تستلف بس	United_Arab_Emirates	ae_Dubai
TRAIN_4593	نكب حتى نا	Libya	ly_Al-Butnan
TRAIN_4594	علقتي اقدري خلصي حالك صباح الورد والياسمين	Iraq	iq_Dihok
TRAIN_4595	الله ايام البيبي كانت تضحك URL  …	Saudi_Arabia	sa_Asir
TRAIN_4596	ألك بس الله	Iraq	iq_An-Najaf
TRAIN_4597	فصح حرام التدخل من الجميع من المفروض الليبييين يحلو مشاكلهم بيناتهم بدوت تدخل	Algeria	dz_Khenchela
TRAIN_4598	 USER  ايش دخل المذاهب ؟	Oman	om_Muscat
TRAIN_4599	لتخلين شي بكلبج ينتظر كلشي بساعته احجي وشيصير خيصير	Iraq	iq_Babil
TRAIN_4600	ساعت الغلط بنطرطش ظلط  URL  …	Egypt	eg_Faiyum
TRAIN_4601	شو بلاكم واحد أوف واحد أكرهكم	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_4602	سبعاه! ماقدرت اكمل المقطع	Saudi_Arabia	sa_Tabuk
TRAIN_4603	افا قربك بحر مطرح	Iraq	iq_Basra
TRAIN_4604	ملينا من الإنتظار حتى معنا قطعة أرض ملك زراعي ما قادرين نغيير الي سكني	Oman	om_Musandam
TRAIN_4605	 USER  الله لا يفرقكم ياارب..دائما مبدع بتصويرك ماشاءالله عليك	Saudi_Arabia	sa_Ha'il
TRAIN_4606	قمر ي اخوانا	Egypt	eg_Red-Sea
TRAIN_4607	ياليت المَشاعر تُرا لـ يَعرِف كلّ ذِي حقّ حقّه.	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_4608	نشاله بربي هههههه	Algeria	dz_Constantine
TRAIN_4609	تاخد ماما تقولك يا مااااامااااا	Egypt	eg_Suez
TRAIN_4610	راهنت عليه من القسم الاول غايي ، تعريف لجملة والله ماتفرط URL  …	Qatar	qa_Ar-Rayyan
TRAIN_4611	توه ادري انه كل اشرب ماي ب ايدي اليسرى	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_4612	اي هيك بابا قالي كمان	Algeria	dz_Oran
TRAIN_4613	زعمة حيولي نفس الشي الي هنا	Libya	ly_Tripoli
TRAIN_4614	هيوقفوك هيحولو يياسوك ويحبطوك ويكسروك خليك ديما جامد جرب حاول عاند متبطلش تبعت طول م البنت عايشه لسا في امل	Egypt	eg_Monufia
TRAIN_4615	قـم رتـب الأحـسـاس يـالـلـي عليـك أدمـنـت مـابـي ! صـبــاح الـنـاس ابـي صـبـاحـك ' انــت ' .!	Saudi_Arabia	sa_Al-Madinah
TRAIN_4616	نعرف بعض من 10 سنين ومكملين  URL 	Egypt	eg_Gharbia
TRAIN_4617	هاالله عليج حلوووه والله	Iraq	iq_Baghdad
TRAIN_4618	يسطا كلو ماشي بمبدا نفسي نفسي والباقي يولع ودفعة خرا حرفيا	Egypt	eg_Faiyum
TRAIN_4619	 USER   USER   USER  كان ربحت كل يوم عند وحده	Libya	ly_Benghazi
TRAIN_4620	بوسه خفيفه يعم متقلقش	Egypt	eg_Faiyum
TRAIN_4621	وه الله صحيح	Iraq	iq_Dihok
TRAIN_4622	 USER  اليوم اليوم اليوم ان شاء الله انكرر نتيجة ال 5 صفر URL 	Iraq	iq_Al-Anbar
TRAIN_4623	#احساس_خالد_عبدالرحمن2 أن كان باقي شي اخير.. رغم الجروح المؤلمه..!! هذا هو الحب الكبير وعساك دايم سالمه..  URL 	Jordan	jo_Aqaba
TRAIN_4624	من الطبيعي بعد انتصار الأسد سياسيا وعسكريا ووصوله للنهائي تبدأ التصفيات لتحديد الطرف الآخر بالساحة، وأظن مافي اسهل من اختيار الطرف؛ التنفيذ مجرد مسألة وقت. الزنكي اليوم ودع المونديال والمباريات الجاي اسخن....  URL  …	Syria	sy_Aleppo
TRAIN_4625	امين ولأمهاتنا اجمعين يارب صح بوحج الغالية	United_Arab_Emirates	ae_Dubai
TRAIN_4626	لوعت جبدي فيها	Syria	sy_Damascus-City
TRAIN_4627	ليتهم يخلو ذي العادات مره مو صحي ذا المحشوش وع فكره زمان يسوا المحشوش لحفظ اللحم فقط لان ماعندهم ثلاجات وكذا >>>>>اليووووووم الحمدالله كل شي تطور	Saudi_Arabia	sa_Jizan
TRAIN_4628	حبل الكذب قصير وكل شي بوقتو حلو... #الحق_ما_بموت  URL 	Lebanon	lb_Akkar
TRAIN_4629	وخدي كمان روح شوفلك غيري انت مابقتش تنفعني	Egypt	eg_Beni-Suef
TRAIN_4630	 USER  في ذمتهم << ذمتي بريه اقول ماينفع فيهم الا نرجع نحفظ الفلوس في تنكه تحت البلاطه	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_4631	اها... سامعه بأسمها بس ما اعرفها شخصياً	Iraq	iq_Al-Muthannia
TRAIN_4632	كوليلهم هذا كرنفال ثقافي كل ١٦ سنة	Iraq	iq_Dihok
TRAIN_4633	انت تاخد اليوم لوكشه واحده كداهون	Morocco	ma_Tanger-Tetouan
TRAIN_4634	عليه مشروع وودوا الناس مساكن	Syria	sy_Hama
TRAIN_4635	يوم سعيد يا عم الناس كلها	Algeria	dz_Biskra
TRAIN_4636	وقلت أعيش من غير ذكري تخلي قلبي يحن إليك.. ما فضلش عندي ولا فكري غير اني أنسي أفكر فيك.. #هجرتك	Mauritania	mr_Nouakchott
TRAIN_4637	ما اعرف والله مداومه	Oman	om_Muscat
TRAIN_4638	وحشتيني ججداً اقسم بالله بس والله مشغوله	Egypt	eg_Ismailia
TRAIN_4639	في ايد ناي والناي مكسور.. URL  …	Egypt	eg_Aswan
TRAIN_4640	فيك توضحلنا يا اخ	Lebanon	lb_North-Lebanon
TRAIN_4641	"""\"" الصديق الي يغير السالفة إذا حس أنك جبت العيد انتبه تفرط فيه \""."""	Yemen	ye_Aden
TRAIN_4642	جرب كده يمكن ربنا يصلح حال الفريق  URL  …	Egypt	eg_Monufia
TRAIN_4643	ناس ما عندها لا حبيب و لا قريب	Algeria	dz_Béchar
TRAIN_4644	حبيبي لان ذوق منجمع يمك	Iraq	iq_Baghdad
TRAIN_4645	و انت اكتر يا حبيب اخووك	Oman	om_Dhofar
TRAIN_4646	من لما سويوا الابديت الجديد !! زادت الاسئلة فالاسك	Oman	om_Al-Batnah
TRAIN_4647	اثقل عنها ماشي	Oman	om_Al-Batnah
TRAIN_4648	اهجسني مليت من ذا الاسبوع وهو بعده ما بدأ	Oman	om_Ad-Dhahirah
TRAIN_4649	يا مار مارون...خلي الموارنة مثلك يرجعوا روم ليمشي الحال بلبنان...هههه...قصدي...بارك الموارنة والروم وكل لبنان... URL  …	Lebanon	lb_Akkar
TRAIN_4650	بعد مااشغب ببسي هي صعبي بس دحاول اتركو	Iraq	iq_Ninawa
TRAIN_4651	 USER  بس لا من كتاب عمو صباح -_-	Iraq	iq_Arbil
TRAIN_4652	يا ليل الفضايح	Oman	om_Muscat
TRAIN_4653	انك اعتزرتلي واعترفت بغلطك دي كبيره اوي وحقك انت ع راسي والله URL  …	Lebanon	lb_South-Lebanon
TRAIN_4654	انا مبسوطه للسنغاليين اوي URL  …	Egypt	eg_Dakahlia
TRAIN_4655	خليو عليكوم رشيد، راه اولد مدينتي هداك وخيرت باهل واد نون، اجبدو شي واحد نوض لو	Morocco	ma_Souss-Massa-Draa
TRAIN_4656	الشط يشتاق لك يا سلمااان	Egypt	eg_Minya
TRAIN_4657	سنة حلوة .. ليث  URL  …	Algeria	dz_Constantine
TRAIN_4658	ساهله هذي مالا نتزوج انا	Algeria	dz_Biskra
TRAIN_4659	حاول تنساني متنحنش تاني انا بعد فُراقك مستنتش وعيشت حياتي	Egypt	eg_South-Sinai
TRAIN_4660	#وانا_صغير_كنت كنت قنبلة لعب كورة فى الشارع	Egypt	eg_Qena
TRAIN_4661	انا ها الايآم أي حد يغلط عليّه عادي اصييح حتّى لو مزحه	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_4662	برده الله يسهلووووو	Egypt	eg_Minya
TRAIN_4663	ما انقرضوا اللي يكتبون better than ur ex and ur next	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_4664	 USER  سلامات الحين عرفته	Oman	om_Dhofar
TRAIN_4665	ع وجي هايفقع URL  …	Libya	ly_Benghazi
TRAIN_4666	ايّ حلم بالزبط	Libya	ly_Tripoli
TRAIN_4667	طلعت ويخافون يكولون منو خاطفهه جان	Iraq	iq_Babil
TRAIN_4668	اهاااااااااااا جي السالفه يعني	Oman	om_Ash-Sharqiyah
TRAIN_4669	َ حتى مع الضحكة : يشوفون جرحَك ! بعض الجروح إنْ صحصحت ، ماتجامل ! - أنا الحزن في صورة إنسان .. يضحَك .. وانتَ الأمل في صورة إنسان .. راحل	Saudi_Arabia	sa_Jizan
TRAIN_4670	- أنت موٌ قد المحبه مّ أبييييك .	Kuwait	kw_Jahra
TRAIN_4671	ولاه تحلفي فيا ساره	Algeria	dz_Biskra
TRAIN_4672	كان نفسى بجد اكون بعرف ارسم او اتعلم الرسم	Syria	sy_Damascus-City
